1576538580.2075937,74.61783469666858,0.07849002
1576538580.2275937,359.0134950727574,0.15666968
1576538580.2475936,182.47051644452992,0.44803482
1576538580.2675936,360.0929485047445,0.35796225
1576538580.2875936,355.74496580041733,0.41933924
1576538580.3075936,182.02001224415915,0.27525675
1576538580.3275936,181.24529057463616,0.20771483
1576538580.3475938,185.43255638427644,0.43811676
1576538580.3675938,181.34887327040659,0.4907589
1576538580.3875937,182.13769871736432,0.26820293
1576538580.4075937,353.23168377279586,0.24634278
1576538580.2335951,177.22200710902655,0.1328401
1576538580.253595,175.64480721242094,0.2895552
1576538580.273595,173.9180712048685,0.24353066
1576538580.293595,282.5488044287616,0.3006972
1576538580.313595,280.73354035097657,0.43385732
1576538580.333595,275.2994336134663,0.51038706
1576538580.353595,358.6258748556407,0.5010211
1576538580.3735952,359.32112990385303,0.38990086
1576538580.3935952,355.319718611832,0.1892854
1576538580.4135952,359.0019736600328,0.46140552
1576538580.4335952,361.39443198781606,0.29680252
1576538580.2865982,32.25511660586192,0.1020813
1576538580.3065982,122.54804303854172,0.29652923
1576538580.3265982,367.06944827932784,0.1841177
1576538580.3465981,183.51033768592387,0.5403834
1576538580.3665981,185.96805395753302,0.49943963
1576538580.386598,183.25827106237944,0.48979157
1576538580.406598,178.19014857198655,0.6041199
1576538580.4265983,180.1030773481408,0.5524076
1576538580.4465983,182.57949328866655,0.40735692
1576538580.4665983,182.9704590615188,0.68447983
1576538580.4865983,181.01394771903162,0.31454712
1576538580.331601,179.8668692249768,0.091068745
1576538580.351601,178.09390765760656,0.21149772
1576538580.3716009,357.8083495452814,0.19447097
1576538580.3916008,174.8954309745076,0.23023325
1576538580.4116008,159.55086835761824,0.24094614
1576538580.4316008,181.87733116412429,0.14843109
1576538580.4516008,92.84920714917493,0.254515
1576538580.471601,119.12074541610842,0.22892639
1576538580.491601,121.42858613281958,0.1457459
1576538580.511601,119.21198914461579,0.09655419
1576538580.531601,98.56988453569387,0.0872764
1576538580.3576024,32.25026632420909,0.053535044
1576538580.3776023,185.0266826409387,0.07727447
1576538580.3976023,358.86785278170646,0.5145637
1576538580.4176023,363.2606667355156,0.49204487
1576538580.4376023,364.3954799865714,0.21308815
1576538580.4576023,121.07051449923622,0.41526473
1576538580.4776022,121.39180705697505,0.64700973
1576538580.4976025,121.07590363209437,0.4268034
1576538580.5176024,364.36796502482184,0.46549818
1576538580.5376024,367.46799378366313,0.1710765
1576538580.5576024,144.5381047285684,0.18810773
1576538580.384604,374.00800799275237,0.058054715
1576538580.404604,185.14694939533848,0.06499052
1576538580.424604,280.26276813477716,0.39461094
1576538580.444604,270.227055375777,0.58411837
1576538580.464604,271.72261981640935,0.51131916
1576538580.484604,273.8352155106409,0.37241983
1576538580.5046039,263.18258337857856,0.23859781
1576538580.524604,275.0437584613725,0.63617194
1576538580.544604,273.26493403411473,0.6043263
1576538580.564604,274.7716496570247,0.6026078
1576538580.584604,270.3703924620031,0.38393527
1576538580.4116056,228.95763160952976,0.32945102
1576538580.4316056,75.72831768525376,0.3056205
1576538580.4516056,122.96730737459043,0.2095317
1576538580.4716055,366.8157111464637,0.4056695
1576538580.4916055,362.27233304412016,0.63922936
1576538580.5116055,182.8017174497333,0.6795337
1576538580.5316055,357.0955794617026,0.5192786
1576538580.5516057,355.21655196757445,0.62521875
1576538580.5716057,361.8934919815484,0.38214877
1576538580.5916057,359.44808615241817,0.4097322
1576538580.6116056,364.54289634389886,0.10376683
1576538580.440607,74.97460999354442,0.15256453
1576538580.460607,73.85995785529258,0.123101205
1576538580.480607,356.5157102915702,0.41255873
1576538580.500607,350.76799313765014,0.16320547
1576538580.520607,163.58516058289425,0.20994255
1576538580.540607,362.295911281835,0.15398052
1576538580.560607,360.9611492138972,0.38981956
1576538580.5806072,162.54657163760032,0.15963596
1576538580.6006072,370.65723557831427,0.29599375
1576538580.6206071,186.95199595758712,0.40540588
1576538580.640607,187.65690763976465,0.38702548
1576538580.4676087,350.1036006223233,0.096650064
1576538580.4876087,351.36497201949516,0.3909852
1576538580.5076087,181.4087872121558,0.32410663
1576538580.5276086,209.18999671693925,0.10664314
1576538580.5476086,215.192011280217,0.09038615
1576538580.5676086,361.0211647204136,0.3453171
1576538580.5876086,188.10522247564882,0.5686981
1576538580.6076088,184.43490758361258,0.41450334
1576538580.6276088,179.86886545509384,0.4162029
1576538580.6476088,360.07910929259947,0.6395269
1576538580.6676087,361.64922474963214,0.39100206
1576538580.8866324,173.7139291655193,0.1155532
1576538580.9066324,355.15665859144985,0.25932392
1576538580.9266324,360.111768522895,0.47830316
1576538580.9466324,179.0848740704427,0.46787864
1576538580.9666324,183.19043067040994,0.3459944
1576538580.9866323,362.80463066902195,0.3529759
1576538581.0066323,363.39290314711286,0.5358708
1576538581.0266325,361.30265849811195,0.4474449
1576538581.0466325,185.29452398441282,0.2936163
1576538581.0666325,182.0275434599009,0.18053585
1576538581.0866325,234.3389336326794,0.05993256
1576538581.3366582,159.55053796411113,0.24653956
1576538581.3566582,162.21434801556413,0.40169412
1576538581.3766582,221.2256591996288,0.24788997
1576538581.3966582,220.60175355967607,0.16152191
1576538581.4166582,178.94373581117088,0.21957088
1576538581.4366581,182.41285887099704,0.2788462
1576538581.4566581,364.20777046122487,0.42191118
1576538581.4766583,183.98891986486143,0.44404623
1576538581.4966583,182.1744226329963,0.33924228
1576538581.5166583,353.41761482854844,0.28137833
1576538581.5366583,351.7320858315992,0.21737558
1576538581.7766836,167.51731232050594,0.06510547
1576538581.7966835,173.81147700848152,0.07073301
1576538581.8166835,272.1845465219334,0.31466812
1576538581.8366835,275.27099948135174,0.5099278
1576538581.8566835,366.37129012400953,0.3331734
1576538581.8766835,362.59114747132276,0.63832986
1576538581.8966835,360.93014180060925,0.7639153
1576538581.9166837,365.2089712207685,0.78938025
1576538581.9366837,364.5476211118392,0.2362177
1576538581.9566836,172.97155925894378,0.19255808
1576538581.9766836,160.80642615309145,0.12869722
1576538582.2477105,103.09098388003612,0.082755655
1576538582.2677104,137.168149037058,0.35685086
1576538582.2877104,361.81148402792167,0.5407096
1576538582.3077104,363.6885957158793,0.32042396
1576538582.3277104,361.56273800177905,0.44404092
1576538582.3477104,119.42940625178767,0.43997115
1576538582.3677104,118.21059146371812,0.2680201
1576538582.3877106,364.46554618408027,0.32969648
1576538582.4077106,364.89254857542005,0.17207068
1576538582.4277105,187.63446164631347,0.21412912
1576538582.4477105,191.16807657760944,0.12130222
1576538582.7147372,192.47506237520295,0.08697754
1576538582.7347372,176.4255934704499,0.08561644
1576538582.7547371,183.29097861759846,0.4104812
1576538582.7747371,182.16365040858406,0.616285
1576538582.794737,182.09169042087711,0.38749665
1576538582.814737,185.5098245799594,0.24338213
1576538582.834737,364.9460059739965,0.20445159
1576538582.8547373,144.07754203492442,0.14217055
1576538582.8747373,215.5455853324064,0.24061406
1576538582.8947372,215.72446145860096,0.3533318
1576538582.9147372,207.111069864239,0.15804529
1576538583.1827638,154.1253500429094,0.1841892
1576538583.2027638,164.15805770866348,0.4021255
1576538583.2227638,161.80479126122762,0.46230036
1576538583.2427638,230.18556776966508,0.08850348
1576538583.2627637,39.3255047621301,0.10371286
1576538583.2827637,73.00496670011691,0.2839223
1576538583.3027637,175.1800826679392,0.13129178
1576538583.322764,122.51549372546947,0.1300396
1576538583.342764,181.54769099231518,0.18166304
1576538583.362764,178.9440682519452,0.35641927
1576538583.3827639,170.92634599226534,0.11136806
